Count,Name,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Length,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,,,,,,,0.0114,,,,,,,,,,168,0.0135,-0.0029,0.0036,2.6971,0.5473,0.5025,2.6863,0.5496,0.4996
1,Line,,,,,,,0.1263,,,,,,,,,,180,-0.0607,0.0000,0.1465,2.6753,0.5504,0.4966,2.7237,0.5504,0.3799
1,Line,,,,,,,0.0114,,,,,,,,,,176,0.0138,-0.0010,0.0037,2.6863,0.5496,0.4996,2.6753,0.5504,0.4966
1,Line,,,,,,,0.1234,,,,,,,,,,180,-0.0593,0.0000,0.1431,2.6863,0.5496,0.4996,2.7335,0.5496,0.3856
1,Line,,,,,,,0.0114,,,,,,,,,,152,0.0123,-0.0066,0.0033,2.7172,0.5382,0.5079,2.7074,0.5434,0.5053
1,Line,,,,,,,0.1205,,,,,,,,,,180,-0.0579,0.0000,0.1397,2.6971,0.5473,0.5025,2.7432,0.5473,0.3912
1,Line,,,,,,,0.0114,,,,,,,,,,160,0.0130,-0.0048,0.0035,2.7074,0.5434,0.5053,2.6971,0.5473,0.5025
1,Line,,,,,,,0.1350,,,,,,,,,,180,-0.0649,0.0000,0.1566,2.6432,0.5434,0.4880,2.6949,0.5434,0.3633
1,Line,,,,,,,0.0114,,,,,,,,,,20,0.0130,0.0048,0.0035,2.6536,0.5473,0.4908,2.6432,0.5434,0.4880
1,Line,,,,,,,0.1377,,,,,,,,,,180,-0.0661,0.0000,0.1596,2.6334,0.5382,0.4854,2.6861,0.5382,0.3582
1,Line,,,,,,,0.0114,,,,,,,,,,12,0.0135,0.0029,0.0036,2.6643,0.5496,0.4937,2.6536,0.5473,0.4908
1,Line,,,,,,,0.1293,,,,,,,,,,180,-0.0621,0.0000,0.1500,2.6643,0.5496,0.4937,2.7138,0.5496,0.3742
1,Line,,,,,,,0.0114,,,,,,,,,,4,0.0138,0.0010,0.0037,2.6753,0.5504,0.4966,2.6643,0.5496,0.4937
1,Line,,,,,,,0.1322,,,,,,,,,,180,-0.0635,0.0000,0.1533,2.6536,0.5473,0.4908,2.7042,0.5473,0.3687
1,Line,,,,,,,0.1177,,,,,,,,,,180,-0.0565,0.0000,0.1364,2.7074,0.5434,0.5053,2.7524,0.5434,0.3965
1,Line,,,,,,,0.1150,,,,,,,,,,180,-0.0879,0.0000,0.1146,2.7612,0.3263,0.4016,2.8312,0.3263,0.3103
1,Line,,,,,,,0.0114,,,,,,,,,,31,-0.0110,-0.0065,-0.0063,2.7524,0.3210,0.3965,2.7612,0.3263,0.4016
1,Line,,,,,,,0.1126,,,,,,,,,,180,-0.0860,0.0000,0.1121,2.7692,0.3328,0.4062,2.8378,0.3328,0.3169
1,Line,,,,,,,0.0114,,,,,,,,,,22,-0.0117,-0.0048,-0.0067,2.7431,0.3172,0.3912,2.7524,0.3210,0.3965
1,Line,,,,,,,0.1205,,,,,,,,,,180,-0.0921,0.0000,0.1200,2.7431,0.3172,0.3912,2.8165,0.3172,0.2956
1,Line,,,,,,,0.0114,,,,,,,,,,13,-0.0121,-0.0029,-0.0070,2.7335,0.3149,0.3856,2.7431,0.3172,0.3912
1,Line,,,,,,,0.1177,,,,,,,,,,180,-0.0899,0.0000,0.1172,2.7524,0.3210,0.3965,2.8240,0.3210,0.3032
1,Line,,,,,,,0.0114,,,,,,,,,,136,0.0101,-0.0098,0.0027,2.7342,0.5238,0.5124,2.7262,0.5316,0.5103
1,Line,,,,,,,0.1150,,,,,,,,,,180,-0.0553,0.0000,0.1334,2.7172,0.5382,0.5079,2.7612,0.5382,0.4016
1,Line,,,,,,,0.0114,,,,,,,,,,144,0.0113,-0.0083,0.0030,2.7262,0.5316,0.5103,2.7172,0.5382,0.5079
1,Line,,,,,,,0.1126,,,,,,,,,,180,-0.0541,0.0000,0.1306,2.7262,0.5316,0.5103,2.7692,0.5316,0.4062
1,Line,,,,,,,0.0114,,,,,,,,,,39,-0.0101,-0.0082,-0.0058,2.7612,0.3263,0.4016,2.7692,0.3328,0.4062
1,Line,,,,,,,0.0114,,,,,,,,,,47,-0.0091,-0.0097,-0.0052,2.7692,0.3328,0.4062,2.7764,0.3405,0.4104
1,Line,,,,,,,0.1832,,,,,,,,,,90,0.0000,-0.2300,0.0000,2.7764,0.3405,0.4104,2.7764,0.5238,0.4104
