Count,Name,Length,Position X,Position Y,Position Z,Scale X,Scale Y,Scale Z,Area,Center X,Center Y,Center Z,Radius,Start Angle,Total Angle,Circumference,Diameter,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z
1,Line,0.0127,,,,,,,,,,,,,,,,180,-0.0160,0.0000,0.0343,0.2864,0.3073,0.3181,0.2917,0.3073,0.3066
1,Line,0.0131,,,,,,,,,,,,,,,,180,-0.0166,0.0000,0.0355,0.2847,0.3074,0.3176,0.2903,0.3074,0.3056
1,Line,0.0017,,,,,,,,,,,,,,,,122,0.0026,-0.0041,0.0016,0.2778,0.3152,0.2977,0.2770,0.3166,0.2972
1,Line,0.0170,,,,,,,,,,,,,,,,180,-0.0326,0.0000,0.0388,0.2778,0.3152,0.2977,0.2888,0.3152,0.2847
1,Line,0.0017,,,,,,,,,,,,,,,,126,0.0028,-0.0038,0.0018,0.2788,0.3139,0.2983,0.2778,0.3152,0.2977
1,Line,0.0140,,,,,,,,,,,,,,,,180,-0.0177,0.0000,0.0379,0.2815,0.3079,0.3165,0.2874,0.3079,0.3038
1,Line,0.0017,,,,,,,,,,,,,,,,168,0.0048,-0.0010,0.0015,0.2831,0.3076,0.3170,0.2815,0.3079,0.3165
1,Line,0.0017,,,,,,,,,,,,,,,,173,0.0048,-0.0006,0.0015,0.2847,0.3074,0.3176,0.2831,0.3076,0.3170
1,Line,0.0017,,,,,,,,,,,,,,,,178,0.0049,-0.0002,0.0015,0.2864,0.3073,0.3181,0.2847,0.3074,0.3176
1,Line,0.0136,,,,,,,,,,,,,,,,180,-0.0172,0.0000,0.0367,0.2831,0.3076,0.3170,0.2889,0.3076,0.3047
1,Line,0.0017,,,,,,,,,,,,,,,,131,0.0031,-0.0036,0.0020,0.2798,0.3127,0.2990,0.2788,0.3139,0.2983
1,Line,0.0157,,,,,,,,,,,,,,,,180,-0.0301,0.0000,0.0358,0.2821,0.3106,0.3004,0.2922,0.3106,0.2885
1,Line,0.0017,,,,,,,,,,,,,,,,145,0.0037,-0.0026,0.0024,0.2834,0.3098,0.3012,0.2821,0.3106,0.3004
1,Line,0.0017,,,,,,,,,,,,,,,,150,0.0039,-0.0022,0.0025,0.2847,0.3090,0.3021,0.2834,0.3098,0.3012
1,Line,0.0017,,,,,,,,,,,,,,,,156,0.0040,-0.0018,0.0026,0.2860,0.3084,0.3029,0.2847,0.3090,0.3021
1,Line,0.0153,,,,,,,,,,,,,,,,180,-0.0293,0.0000,0.0349,0.2834,0.3098,0.3012,0.2932,0.3098,0.2895
1,Line,0.0017,,,,,,,,,,,,,,,,136,0.0033,-0.0033,0.0021,0.2810,0.3116,0.2997,0.2798,0.3127,0.2990
1,Line,0.0167,,,,,,,,,,,,,,,,180,-0.0320,0.0000,0.0381,0.2788,0.3139,0.2983,0.2895,0.3139,0.2855
1,Line,0.0164,,,,,,,,,,,,,,,,180,-0.0314,0.0000,0.0374,0.2798,0.3127,0.2990,0.2904,0.3127,0.2864
1,Line,0.0160,,,,,,,,,,,,,,,,180,-0.0308,0.0000,0.0366,0.2810,0.3116,0.2997,0.2913,0.3116,0.2874
1,Line,0.0017,,,,,,,,,,,,,,,,140,0.0035,-0.0029,0.0023,0.2821,0.3106,0.3004,0.2810,0.3116,0.2997
1,Line,0.0145,,,,,,,,,,,,,,,,180,-0.0182,0.0000,0.0391,0.2799,0.3084,0.3160,0.2860,0.3084,0.3029
1,Line,0.0145,,,,,,,,,,,,,,,,0,0.0353,0.0000,-0.0247,0.3701,0.3084,0.3736,0.3583,0.3084,0.3819
1,Line,0.0017,,,,,,,,,,,,,,,,29,-0.0032,-0.0018,-0.0035,0.3701,0.3084,0.3736,0.3712,0.3090,0.3748
1,Line,0.0017,,,,,,,,,,,,,,,,23,-0.0033,-0.0014,-0.0036,0.3690,0.3079,0.3724,0.3701,0.3084,0.3736
1,Line,0.0017,,,,,,,,,,,,,,,,17,-0.0034,-0.0010,-0.0037,0.3679,0.3076,0.3711,0.3690,0.3079,0.3724
1,Line,0.0140,,,,,,,,,,,,,,,,0,0.0343,0.0000,-0.0240,0.3690,0.3079,0.3724,0.3575,0.3079,0.3804
1,Line,0.0017,,,,,,,,,,,,,,,,41,-0.0030,-0.0026,-0.0033,0.3722,0.3098,0.3759,0.3732,0.3106,0.3770
1,Line,0.0157,,,,,,,,,,,,,,,,0,0.0383,0.0000,-0.0268,0.3732,0.3106,0.3770,0.3604,0.3106,0.3860
1,Line,0.0153,,,,,,,,,,,,,,,,0,0.0373,0.0000,-0.0261,0.3722,0.3098,0.3759,0.3597,0.3098,0.3847
1,Line,0.0149,,,,,,,,,,,,,,,,0,0.0364,0.0000,-0.0254,0.3712,0.3090,0.3748,0.3590,0.3090,0.3833
1,Line,0.0017,,,,,,,,,,,,,,,,35,-0.0031,-0.0022,-0.0034,0.3712,0.3090,0.3748,0.3722,0.3098,0.3759
1,Line,0.0136,,,,,,,,,,,,,,,,0,0.0332,0.0000,-0.0232,0.3679,0.3076,0.3711,0.3567,0.3076,0.3789
1,Line,0.0153,,,,,,,,,,,,,,,,180,-0.0193,0.0000,0.0413,0.2769,0.3098,0.3151,0.2834,0.3098,0.3012
1,Line,0.0017,,,,,,,,,,,,,,,,153,0.0044,-0.0022,0.0014,0.2784,0.3090,0.3156,0.2769,0.3098,0.3151
1,Line,0.0017,,,,,,,,,,,,,,,,158,0.0046,-0.0018,0.0014,0.2799,0.3084,0.3160,0.2784,0.3090,0.3156
1,Line,0.0017,,,,,,,,,,,,,,,,163,0.0047,-0.0014,0.0015,0.2815,0.3079,0.3165,0.2799,0.3084,0.3160
1,Line,0.0149,,,,,,,,,,,,,,,,180,-0.0188,0.0000,0.0402,0.2784,0.3090,0.3156,0.2847,0.3090,0.3021
1,Line,0.0131,,,,,,,,,,,,,,,,0,0.0321,0.0000,-0.0225,0.3667,0.3074,0.3699,0.3559,0.3074,0.3774
1,Line,0.0017,,,,,,,,,,,,,,,,10,-0.0034,-0.0006,-0.0037,0.3667,0.3074,0.3699,0.3679,0.3076,0.3711
1,Line,0.0017,,,,,,,,,,,,,,,,3,-0.0035,-0.0002,-0.0038,0.3656,0.3073,0.3686,0.3667,0.3074,0.3699
1,Line,0.0157,,,,,,,,,,,,,,,,180,-0.0198,0.0000,0.0423,0.2755,0.3106,0.3146,0.2821,0.3106,0.3004
1,Line,0.0098,,,,,,,,,,,,,,,,91,0.0003,-0.0289,-0.0029,0.3677,0.3431,0.0003,0.3676,0.3528,0.0013
1,Line,0.0149,,,,,,,,,,,,,,,,180,-0.0285,0.0000,0.0340,0.2847,0.3090,0.3021,0.2943,0.3090,0.2907
1,Line,0.0136,,,,,,,,,,,,,,,,180,-0.0332,0.0000,0.0232,0.2976,0.3076,0.2943,0.3087,0.3076,0.2865
1,Line,0.0017,,,,,,,,,,,,,,,,163,0.0034,-0.0010,0.0037,0.2976,0.3076,0.2943,0.2965,0.3079,0.2931
1,Line,0.0017,,,,,,,,,,,,,,,,170,0.0034,-0.0006,0.0037,0.2987,0.3074,0.2956,0.2976,0.3076,0.2943
1,Line,0.0017,,,,,,,,,,,,,,,,177,0.0035,-0.0002,0.0038,0.2999,0.3073,0.2969,0.2987,0.3074,0.2956
1,Line,0.0131,,,,,,,,,,,,,,,,180,-0.0321,0.0000,0.0225,0.2987,0.3074,0.2956,0.3095,0.3074,0.2881
1,Line,0.0017,,,,,,,,,,,,,,,,151,0.0032,-0.0018,0.0035,0.2953,0.3084,0.2919,0.2943,0.3090,0.2907
1,Line,0.0149,,,,,,,,,,,,,,,,180,-0.0364,0.0000,0.0254,0.2943,0.3090,0.2907,0.3065,0.3090,0.2822
1,Line,0.0145,,,,,,,,,,,,,,,,180,-0.0353,0.0000,0.0247,0.2953,0.3084,0.2919,0.3072,0.3084,0.2836
1,Line,0.0140,,,,,,,,,,,,,,,,180,-0.0343,0.0000,0.0240,0.2965,0.3079,0.2931,0.3080,0.3079,0.2851
1,Line,0.0017,,,,,,,,,,,,,,,,157,0.0033,-0.0014,0.0036,0.2965,0.3079,0.2931,0.2953,0.3084,0.2919
1,Line,0.0127,,,,,,,,,,,,,,,,180,-0.0310,0.0000,0.0217,0.2999,0.3073,0.2969,0.3103,0.3073,0.2896
1,Line,0.0017,,,,,,,,,,,,,,,,119,0.0018,-0.0033,0.0035,0.3044,0.3116,0.2782,0.3038,0.3127,0.2770
1,Line,0.0164,,,,,,,,,,,,,,,,180,-0.0459,0.0000,0.0167,0.3038,0.3127,0.2770,0.3192,0.3127,0.2715
1,Line,0.0160,,,,,,,,,,,,,,,,180,-0.0449,0.0000,0.0163,0.3044,0.3116,0.2782,0.3195,0.3116,0.2728
1,Line,0.0157,,,,,,,,,,,,,,,,180,-0.0439,0.0000,0.0159,0.3051,0.3106,0.2795,0.3198,0.3106,0.2741
1,Line,0.0017,,,,,,,,,,,,,,,,124,0.0019,-0.0029,0.0037,0.3051,0.3106,0.2795,0.3044,0.3116,0.2782
1,Line,0.0170,,,,,,,,,,,,,,,,180,-0.0476,0.0000,0.0173,0.3027,0.3152,0.2750,0.3187,0.3152,0.2691
1,Line,0.0017,,,,,,,,,,,,,,,,109,0.0014,-0.0041,0.0027,0.3027,0.3152,0.2750,0.3022,0.3166,0.2740
1,Line,0.0017,,,,,,,,,,,,,,,,112,0.0016,-0.0038,0.0030,0.3032,0.3139,0.2760,0.3027,0.3152,0.2750
1,Line,0.0017,,,,,,,,,,,,,,,,115,0.0017,-0.0036,0.0033,0.3038,0.3127,0.2770,0.3032,0.3139,0.2760
1,Line,0.0167,,,,,,,,,,,,,,,,180,-0.0468,0.0000,0.0170,0.3032,0.3139,0.2760,0.3189,0.3139,0.2703
1,Line,0.0017,,,,,,,,,,,,,,,,145,0.0031,-0.0022,0.0034,0.2943,0.3090,0.2907,0.2932,0.3098,0.2895
